Time,accX,accY,accZ
0.99667 sec,-76.0028059620495,-286.980660821992,976.645734805239
1 sec,1329.8542099398,231.95169163304,1649.81708258127
1.0033 sec,414.364808409178,-172.420104775805,664.31384721567
1.0067 sec,-710.271780130846,-254.550099896538,232.16373750068
1.01 sec,-402.468576215474,319.459026441459,553.038849336345
1.0133 sec,-648.368143426201,-160.615267991743,1068.73288945801
1.0167 sec,-86.0600441327913,-131.565580314736,827.378769256271
1.02 sec,868.396,186.904,2076.318
1.0233 sec,730.162663446805,-110.484042225171,717.133451856465
1.0267 sec,-681.078341936844,-660.500256678052,553.197432108946
1.03 sec,-447.601512005549,464.191318082334,724.875662473488
1.0333 sec,-871.407303587554,-210.718655124085,890.907140793701
1.0367 sec,-23.0855315957045,58.9711115483512,166.594324486918
1.04 sec,699.336139768431,-145.458388861584,1762.34789074424
1.0433 sec,1194.99377343773,-14.1186317666227,960.386598864562
1.0467 sec,-272.793716295795,-682.597577443905,833.299713109524
1.05 sec,-518.988,-148.352,925.858
1.0533 sec,-592.407246785622,90.7875476184965,570.683008493905
1.0567 sec,-545.667116765842,-122.50979365261,689.497221002545
1.06 sec,444.022933476863,-32.2542544039331,852.031962379037
1.0633 sec,1443.37339220393,-38.3568321111024,1539.76730347002
1.0667 sec,-5.5131543299226,338.532259748467,900.640847649763
1.07 sec,-433.93438373318,-176.126043532182,1192.88350044661
1.0733 sec,-445.143620269203,-438.396482274647,664.305080622257
1.0767 sec,-626.907958294774,10.2517778637562,405.003910607298
1.08 sec,49.044,-488,1373.964
1.0833 sec,1306.94311035197,186.515499619242,1749.07297826228
1.0867 sec,393.647830976218,59.5082393981959,683.770045671841
1.09 sec,-864.98,-75.64,1424.96
1.0933 sec,-304.179296872795,-286.094881634297,496.276446012868
1.0967 sec,-370.945114529748,75.4686263620439,395.133582266515
1.1 sec,-267.041343745093,-19.9971490384659,461.315798041086
1.1033 sec,853.855187316082,571.668227028088,1935.45764823118
1.1067 sec,1399.17543581158,412.566911230906,693.27416277775
1.11 sec,-816.362351461702,86.680892621582,1580.42019491639
1.1133 sec,-317.219480282249,89.0683839661713,473.502339478759
1.1167 sec,-400.758506973956,-309.256072896612,346.247386894535
1.12 sec,-337.208,176.412,1121.668
1.1233 sec,337.038064465383,-598.335056856083,1222.73774573942
1.1267 sec,1429.5129080606,24.872883167593,1127.70036102507
1.13 sec,-82.9252103707703,-36.4706322768826,1002.91656959554
1.1333 sec,-428.496839332891,270.972981000506,371.411902232095
1.1367 sec,-609.311584382048,532.407361220849,443.161228912829
1.14 sec,-533.64374716505,147.441532169249,962.797908396215
1.1433 sec,26.9255954489032,-426.729926838795,1065.14066713616
1.1467 sec,1511.12343381135,-116.521593085847,1224.58494591544
1.15 sec,295.118,-162.138,1204.872
1.1533 sec,-736.842924116931,-329.919918949726,814.593015902576
1.1567 sec,-224.0667579644,148.472731513647,397.127857721361
1.16 sec,-678.564,401.38,787.266
1.1633 sec,-42.4205889457698,-15.295310265839,788.290813610374
1.1667 sec,1296.22124793055,-22.0676406134278,1874.20802480401
1.17 sec,1112.98728139949,357.308271219851,942.272435837653
1.1733 sec,-911.907416602012,-161.3375604956,470.736303063878
1.1767 sec,-197.344762934717,66.8181090471843,350.198563987978
1.18 sec,-717.482,47.336,1487.18
1.1833 sec,-241.588108267731,-347.049217649819,759.244027140398
1.1867 sec,840.426226088673,-205.62158549902,1648.32454899882
1.19 sec,1481.568,-190.808,1610.644
1.1933 sec,-759.454006420809,-274.333628930861,796.828281368695
1.1967 sec,-352.95337813153,253.52879734652,511.097016323695
1.2 sec,-342.21,292.922,542.29
1.2033 sec,-427.616195198311,-183.038095934294,1112.68937585777
1.2067 sec,1045.4669573161,-177.247871264967,1217.54775734804
1.21 sec,1285.5923323326,125.288557138577,1555.47115135316
1.2133 sec,-51.1765992834171,-98.1624836925273,835.47975995807
1.2167 sec,-653.398756146519,-406.134379719623,344.593279627567
1.22 sec,-474.586704959142,287.025088568645,918.193343145089
1.2233 sec,-626.165596623036,137.008720971931,199.286901337663
