Time,accX,accY,accZ
1.572 sec,-90.158,94.55,1760.094
1.575 sec,-668.682,280.478,1370.426
1.577 sec,-649.772,-0.976,1283.928
1.579 sec,-133.59,322.324,570.472
1.582 sec,-163.602,-10.37,701.378
1.584 sec,39.894,74.42,947.33
1.586 sec,188.002,-181.414,795.562
1.588 sec,349.652,-344.65,1157.78
1.591 sec,1521.584,-235.216,1868.552
1.593 sec,1175.592,-127.002,1177.666
1.596 sec,-298.168,-312.32,1349.93
1.598 sec,-988.078,-123.952,566.568
1.6 sec,-947.452,309.758,814.472
1.603 sec,-881.938,-185.318,995.276
1.605 sec,-908.9,73.322,528.87
1.608 sec,260.714,483.852,159.576
1.61 sec,1069.452,587.186,866.688
1.612 sec,696.132,120.78,1128.744
1.614 sec,-447.374,78.69,1868.064
1.617 sec,-632.082,202.886,1342.244
1.619 sec,-502.274,-197.64,1135.576
1.621 sec,30.5,165.066,668.194
1.624 sec,-48.922,-212.646,776.53
1.626 sec,180.804,-46.482,598.41
1.628 sec,266.57,-281.088,1134.356
1.631 sec,977.098,-315.004,1449.238
1.633 sec,1293.322,-513.742,1247.206
1.635 sec,432.612,-63.196,1347.124
1.638 sec,-582.55,78.69,560.346
1.64 sec,-753.838,198.128,731.634
1.642 sec,-866.2,116.876,537.044
1.645 sec,-1037.732,162.504,575.23
1.647 sec,-821.792,4.392,610.122
1.649 sec,-256.688,-8.174,474.336
1.651 sec,612.196,74.42,691.74
1.654 sec,160.796,-51.24,1970.788
1.656 sec,-454.45,21.96,973.194
1.658 sec,-663.192,-19.764,889.624
1.661 sec,-247.538,184.22,718.458
1.663 sec,-191.174,452.498,962.092
1.665 sec,83.204,27.328,698.816
1.667 sec,302.438,164.456,655.506
1.67 sec,429.928,-508.496,812.032
1.672 sec,724.558,-286.09,1046.028
1.674 sec,1333.826,-334.036,931.714
1.677 sec,-137.494,-118.584,1291.248
1.679 sec,-992.104,-114.802,569.496
1.681 sec,-992.104,-366.976,756.766
1.684 sec,-814.35,69.54,956.602
1.686 sec,-1155.34,-120.536,1272.582
1.689 sec,-538.508,27.572,761.646
1.691 sec,92.354,111.264,761.646
1.693 sec,1077.382,415.41,869.006
1.695 sec,810.812,448.838,1678.842
1.698 sec,-448.35,383.69,986.37
1.7 sec,-646.112,481.412,1276.12
1.702 sec,-646.112,-315.248,464.942
1.705 sec,-152.134,-187.148,1026.142
1.707 sec,-56.12,-267.424,588.528
1.71 sec,240.95,-265.35,716.384
1.712 sec,410.652,-582.794,716.384
1.714 sec,953.186,-213.5,1560.502
1.717 sec,911.34,472.14,833.992
1.719 sec,-644.526,426.634,1202.432
1.721 sec,-894.016,-37.332,121.634
1.723 sec,-894.016,482.266,1046.028
1.726 sec,-918.294,41.358,621.59
1.728 sec,-802.638,297.07,395.402
1.73 sec,-507.886,64.782,259.006
1.733 sec,640.866,143.35,943.914
1.735 sec,961.116,-95.404,1196.576
1.737 sec,545.828,14.274,1162.294
1.739 sec,-352.946,-112.972,762.378
1.742 sec,-464.454,-292.068,1196.82
1.744 sec,-464.454,314.638,943.426
1.746 sec,-214.842,-40.992,479.704
1.749 sec,81.618,1.586,550.83
1.751 sec,408.578,-227.53,31.476
1.753 sec,536.678,198.372,1569.408
1.755 sec,1227.442,-749.934,1666.764
1.758 sec,1334.802,-396.256,616.954
1.76 sec,-42.334,-171.776,937.326
1.763 sec,-880.596,98.942,1192.794
1.765 sec,-880.596,-504.958,781.532
1.767 sec,-658.678,-207.4,1316.868
1.77 sec,-565.714,413.214,526.186
1.772 sec,-252.296,-288.408,362.584
1.775 sec,606.706,-74.908,1089.46
1.777 sec,976.488,205.082,802.638
1.779 sec,79.178,341.356,1885.022
1.781 sec,-470.676,156.77,1835.246
1.784 sec,-194.956,102.48,769.088
1.786 sec,-194.956,92.476,574.254
1.788 sec,-294.996,87.84,311.344
1.791 sec,136.64,241.072,919.392
1.793 sec,468.724,-389.424,716.018
1.795 sec,821.06,-49.044,1667.008
1.798 sec,1523.17,140.178,1936.384
1.8 sec,1014.186,-433.71,978.318
1.802 sec,-462.868,-229.238,781.41
1.805 sec,-912.438,171.288,1001.376
1.807 sec,-912.438,32.574,370.392
1.809 sec,-748.836,81.252,617.686
1.812 sec,-615.734,277.794,346.846
1.814 sec,198.616,-171.532,942.328
1.816 sec,825.696,-329.4,1369.328
1.819 sec,942.572,-536.068,359.412
1.821 sec,-238.51,-1.22,1848.666
1.823 sec,-651.724,-287.676,1044.686
1.826 sec,-28.548,-46.238,968.436
1.828 sec,-28.548,-49.41,441.884
1.83 sec,-208.986,66.978,114.314
1.833 sec,284.382,-257.298,749.812
1.835 sec,539.972,-113.582,943.548
1.837 sec,1081.774,335.866,1181.448
1.839 sec,1180.716,218.99,512.522
1.842 sec,360.266,64.172,1147.288
1.844 sec,-677.954,32.696,920.978
1.846 sec,-824.232,-128.1,541.07
1.849 sec,-649.406,5.734,706.99
1.851 sec,-897.92,-163.602,709.186
1.853 sec,-858.88,-21.838,652.334
1.856 sec,374.784,272.914,960.018
1.858 sec,1081.286,590.48,775.31
1.86 sec,173.85,-159.698,1348.954
1.862 sec,-204.35,386.008,1486.448
1.865 sec,-802.394,188.246,1837.32
1.867 sec,-165.92,334.768,711.87
1.87 sec,-183.854,-287.31,493.612
1.872 sec,7.442,-376.98,1255.136
1.874 sec,271.45,-464.21,834.358
1.877 sec,726.51,-112.484,828.746
1.879 sec,1655.662,22.448,1845.86
1.881 sec,1176.934,-383.324,777.994
1.884 sec,-354.41,-50.752,1289.052
1.886 sec,-1046.028,-32.574,881.572
1.888 sec,-834.724,-139.324,587.064
1.891 sec,-737.368,-200.446,628.788
1.893 sec,-1005.402,-57.95,871.08
1.896 sec,139.812,-14.762,456.89
1.898 sec,995.032,182.146,983.93
1.9 sec,987.712,261.934,579.5
1.902 sec,-293.654,342.698,1721.908
1.905 sec,-682.468,428.342,1294.176
1.907 sec,-540.094,-6.832,603.046
1.91 sec,-14.762,-225.456,650.382
1.912 sec,-14.762,-23.058,799.954
1.914 sec,37.576,-17.568,795.928
1.916 sec,299.998,-481.412,993.446
1.919 sec,916.952,-179.706,1200.602
1.921 sec,1180.96,204.838,1049.078
1.923 sec,783.118,176.168,1250.012
1.926 sec,-553.636,-165.554,1205.97
1.928 sec,-936.472,210.206,729.804
1.93 sec,-805.81,250.588,497.76
1.933 sec,-1016.992,-39.528,773.114
1.935 sec,-909.998,80.886,437.004
1.937 sec,-291.58,4.636,422.486
1.939 sec,522.526,88.084,633.546
1.942 sec,308.66,-13.664,1646.512
1.944 sec,-427.732,-200.934,1492.06
1.946 sec,-840.458,-263.398,1192.306
1.949 sec,-296.704,-93.94,881.45
1.951 sec,-171.898,33.062,677.588
1.954 sec,24.4,304.512,1037
1.956 sec,87.596,-140.91,283.162
1.958 sec,334.28,81.74,1020.408
1.96 sec,625.86,81.74,1734.352
1.962 sec,1352.858,44.042,870.958
1.965 sec,-168.238,-172.02,998.814
1.967 sec,-877.79,-1.464,828.38
1.969 sec,-930.006,-368.806,1065.182
1.972 sec,-643.55,-579.744,698.938
1.974 sec,-975.756,-90.402,1225.856
1.977 sec,-593.408,28.914,525.698
1.979 sec,4.148,490.928,584.624
1.981 sec,825.818,490.928,1266.848
1.983 sec,1113.738,533.75,1467.172
1.986 sec,-621.102,332.694,1045.662
1.988 sec,-645.502,-208.742,1325.408
1.991 sec,6.71,8.662,449.57
1.993 sec,-121.39,-41.968,826.306
1.995 sec,14.396,-152.866,546.438
1.997 sec,193.98,-206.912,1015.772
1.999 sec,453.962,-684.664,652.09
2.002 sec,956.968,-175.558,1507.554
2.004 sec,1396.534,-22.692,1115.08
2.006 sec,921.344,220.454,1090.436
2.009 sec,-851.438,26.108,458.72
2.011 sec,-919.27,166.896,863.15
2.013 sec,-964.898,74.664,474.946
2.016 sec,-976.488,383.324,671.244
2.018 sec,-491.416,304.878,403.576
2.02 sec,396.378,-48.8,577.67
2.022 sec,1046.882,141.154,1126.548
2.025 sec,571.204,12.688,1819.752
2.027 sec,-331.23,-109.922,1355.542
2.029 sec,-859.856,-343.552,602.924
2.032 sec,-143.716,295.972,594.872
2.034 sec,44.042,31.232,898.408
2.036 sec,43.188,75.762,537.166
2.038 sec,43.188,340.38,537.654
2.041 sec,802.76,34.404,979.538
2.043 sec,934.764,-36.722,1520.73
2.045 sec,1437.526,398.208,1385.554
2.047 sec,229.97,-176.778,896.456
2.05 sec,-826.428,-135.542,784.826
2.052 sec,-858.514,-269.132,491.782
2.055 sec,-878.888,-68.442,935.618
2.057 sec,-695.888,-36.478,503.616
2.059 sec,-196.176,-276.574,577.304
2.062 sec,730.048,78.08,692.472
2.064 sec,911.34,9.028,1229.516
2.066 sec,113.338,49.41,1476.932
2.068 sec,-488.854,150.548,1006.622
2.071 sec,-709.308,-42.578,1487.424
2.073 sec,-170.8,449.814,798.49
2.075 sec,-239.73,4.514,189.832
2.078 sec,185.074,120.902,848.632
2.08 sec,466.162,-368.196,684.298
2.082 sec,443.104,293.41,1006.5
2.084 sec,820.694,2.562,1879.532
2.087 sec,1007.842,-209.84,726.754
2.089 sec,-342.21,106.384,1268.434
2.091 sec,-894.87,299.632,818.498
2.094 sec,-931.47,124.196,663.436
2.096 sec,-725.412,-46.36,848.144
2.098 sec,-984.662,201.422,931.104
2.101 sec,193.736,408.822,496.296
2.103 sec,200.08,399.672,1266.97
2.105 sec,841.922,27.572,725.412
2.107 sec,816.79,351.726,1914.79
2.11 sec,-471.042,-107.482,777.75
2.112 sec,-585.112,134.322,1151.314
2.114 sec,-130.418,-296.826,784.216
2.117 sec,-125.538,-3.782,589.016
2.119 sec,168.97,500.444,635.986
2.121 sec,253.028,-115.29,604.754
2.124 sec,400.892,-12.2,1225.49
2.126 sec,936.228,-403.088,1173.884
2.128 sec,1270.142,-145.912,1248.548
2.131 sec,-480.192,-138.836,615.978
2.133 sec,-923.54,141.764,926.956
2.136 sec,-871.934,55.144,840.214
2.138 sec,-796.904,92.476,508.984
2.14 sec,-749.69,205.936,548.268
2.142 sec,-422.974,8.052,472.384
2.145 sec,240.828,-214.964,1104.71
2.147 sec,1118.618,-65.026,1346.514
2.149 sec,610.122,-3.904,1367.742
2.152 sec,-870.836,-156.038,834.602
2.154 sec,-550.586,210.572,1008.452
2.156 sec,-245.098,352.58,856.562
2.159 sec,74.176,-337.94,454.328
2.161 sec,-29.89,-257.42,1091.778
2.163 sec,239.12,-200.202,793.366
2.166 sec,563.518,-498.492,1396.412
2.168 sec,1386.53,-251.564,1015.284
2.17 sec,1481.202,152.012,1109.834
2.173 sec,-784.948,-132.126,639.402
2.175 sec,-930.128,161.162,836.554
2.178 sec,-595.848,54.29,417.118
2.18 sec,-1102.636,-91.622,688.69
2.182 sec,-791.658,470.31,504.714
2.185 sec,744.078,405.894,996.13
2.187 sec,744.078,549.854,400.282
2.189 sec,1237.202,286.212,1716.906
2.191 sec,-227.896,42.822,841.8
2.194 sec,-826.306,15.006,1496.086
2.196 sec,-58.804,-197.03,782.996
2.198 sec,-169.092,-463.478,737.246
2.201 sec,39.04,-65.88,597.312
2.203 sec,149.572,-384.056,750.178
2.205 sec,418.216,-334.646,1637.972
2.208 sec,1036.512,-203.496,1459.608
2.21 sec,1351.882,-144.692,692.838
2.213 sec,-518.5,4.27,1496.818
2.215 sec,-944.524,153.232,1109.59
2.217 sec,-842.776,-230.824,379.176
2.22 sec,-708.088,-119.926,522.77
2.222 sec,-829.234,20.862,878.644
2.224 sec,-663.314,-312.198,1078.602
2.227 sec,1214.632,-200.08,565.226
2.229 sec,1214.632,46.97,1423.374
2.231 sec,708.698,-28.06,1429.23
2.234 sec,-1005.646,-174.826,1029.68
2.236 sec,-401.746,228.994,922.442
2.238 sec,-73.444,54.412,982.466
2.241 sec,45.14,-180.316,186.294
2.243 sec,-128.222,-108.58,719.678
2.245 sec,345.138,75.274,735.05
2.247 sec,539.362,119.438,1299.3
2.25 sec,1280.39,-162.26,997.228
2.252 sec,1330.898,103.09,935.984
2.254 sec,25.01,19.276,1088.606
2.256 sec,-840.092,-230.824,719.556
2.259 sec,-712.968,-123.708,710.162
2.261 sec,-947.086,-147.864,715.774
2.264 sec,-955.504,24.278,840.824
2.266 sec,-60.268,-38.796,501.664
2.268 sec,637.694,389.302,852.658
2.27 sec,1348.222,467.87,1624.186
2.273 sec,-147.62,412.482,1129.964
2.275 sec,-518.378,-48.678,1437.038
2.278 sec,-56.974,195.322,726.998
2.28 sec,-163.724,-81.252,761.768
2.282 sec,80.886,-423.096,546.926
2.285 sec,135.542,-563.03,1060.668
2.287 sec,345.138,-562.664,883.524
2.289 sec,894.016,-253.028,1198.162
2.292 sec,1581.974,-168.116,982.466
2.294 sec,1087.142,-107.97,1578.802
2.296 sec,-423.34,-19.276,744.2
2.299 sec,-949.526,158.6,750.178
2.301 sec,-847.412,52.46,618.418
2.303 sec,-981.246,101.138,848.876
2.306 sec,-588.772,115.656,501.42
2.308 sec,352.702,264.984,600.972
2.31 sec,1026.63,507.276,965.508
2.312 sec,703.452,38.308,1115.934
2.314 sec,-436.76,-275.354,1411.662
2.317 sec,-654.042,-81.13,967.948
2.319 sec,-450.058,-88.206,700.28
2.322 sec,-85.4,-317.2,626.592
2.324 sec,-58.926,-268.278,799.588
2.326 sec,252.296,-250.954,867.786
2.329 sec,705.282,-7.442,1184.01
2.331 sec,1029.68,116.998,1371.89
2.333 sec,1288.198,-217.16,1250.866
2.336 sec,311.222,104.92,650.26
2.338 sec,-664.412,167.384,698.816
2.34 sec,-632.326,156.77,647.942
2.342 sec,-694.668,-48.312,768.356
2.345 sec,-820.45,76.25,550.586
2.347 sec,-271.938,-44.408,425.536
2.349 sec,715.774,52.094,588.894
2.352 sec,961.238,-423.828,799.222
2.354 sec,159.088,-96.136,1754.726
2.356 sec,-515.694,94.184,1118.862
2.359 sec,-743.834,-98.332,709.064
2.361 sec,-239.486,-116.022,881.816
2.363 sec,-108.336,253.272,642.208
2.365 sec,62.464,-43.066,888.282
2.368 sec,359.534,-583.648,873.886
2.37 sec,876.082,-72.956,875.472
2.372 sec,1486.692,-209.84,1936.14
2.375 sec,1222.074,-74.054,1056.764
2.377 sec,-276.696,-254.98,991.006
2.38 sec,-1007.598,342.088,513.986
2.382 sec,-767.99,324.886,928.542
2.384 sec,-755.912,43.676,917.318
2.387 sec,-579.622,493.49,417.972
2.389 sec,155.672,448.228,458.232
2.391 sec,883.646,154.33,999.546
2.393 sec,840.824,75.152,1098
2.396 sec,-390.278,69.418,1813.164
2.398 sec,-418.582,78.202,1081.164
2.4 sec,-524.6,64.294,1189.866
2.402 sec,-12.2,-378.932,473.848
2.405 sec,-114.314,-405.894,945.866
2.407 sec,82.594,-18.178,932.568
2.409 sec,179.096,-297.314,779.336
2.412 sec,899.506,-204.838,1794.742
2.414 sec,1094.218,157.624,1333.704
2.416 sec,774.7,495.198,1129.476
2.419 sec,-602.558,451.156,968.436
2.421 sec,-829.478,166.774,311.1
2.423 sec,-972.95,339.282,1011.38
2.426 sec,-863.028,55.754,632.448
2.428 sec,-730.78,191.052,419.558
2.43 sec,-435.906,103.944,699.182
2.433 sec,967.704,-471.408,1152.046
2.435 sec,587.918,-186.294,1503.894
2.437 sec,-408.09,-86.01,1556.964
2.44 sec,-750.056,-301.828,643.428
2.442 sec,-474.214,-183.488,927.81
2.445 sec,-201.422,350.14,335.256
2.447 sec,31.72,-157.746,1053.47
2.449 sec,-56.974,335.012,351.238
2.451 sec,251.198,-205.204,1250.988
2.454 sec,1128.622,-668.072,1740.086
2.456 sec,1333.704,-286.334,1137.65
2.459 sec,-33.672,-26.718,762.012
2.461 sec,-932.69,-246.44,770.186
2.463 sec,-805.566,-576.206,766.77
2.466 sec,-886.696,-72.834,967.216
2.468 sec,-820.694,-237.9,830.942
2.471 sec,-180.316,-45.384,588.528
2.473 sec,734.318,332.206,1111.908
2.475 sec,1015.65,398.452,756.766
2.477 sec,167.994,442.128,1758.996
2.48 sec,-495.93,389.668,916.708
2.482 sec,-650.87,-74.664,1436.794
2.485 sec,-260.958,155.062,554.124
2.487 sec,-216.306,155.062,275.964
2.489 sec,158.478,-321.104,1035.78
2.492 sec,355.508,-382.104,937.692
2.494 sec,743.224,-114.07,1927.6
2.496 sec,1443.016,-423.218,1946.144
2.499 sec,1007.354,-219.478,1133.746
2.501 sec,-334.158,-223.87,986.736
2.504 sec,-966.972,-23.668,995.032
2.506 sec,-1132.77,321.714,245.098
2.508 sec,-796.538,262.178,311.588
2.511 sec,-541.924,67.1,-138.592
2.513 sec,385.154,276.452,948.794
2.515 sec,1037.732,-292.556,1206.336
2.518 sec,818.254,-347.456,1081.774
2.52 sec,-442.616,-265.472,1530.978
2.522 sec,-776.408,-491.416,739.076
2.525 sec,-559.614,-237.046,988.078
2.527 sec,-64.05,-265.594,390.156
2.53 sec,-58.194,-126.514,448.472
2.532 sec,92.232,147.498,822.524
2.534 sec,600.728,-149.694,1011.258
2.537 sec,968.802,-835.456,1376.16
2.539 sec,1432.646,24.522,1065.182
2.541 sec,16.958,232.532,1026.386
2.543 sec,-786.412,161.772,954.65
2.546 sec,-841.19,128.1,397.11
2.548 sec,-621.224,-41.114,1096.414
2.55 sec,-933.788,-159.332,755.912
2.553 sec,-225.456,-70.882,404.674
2.555 sec,521.306,-235.826,963.8
2.558 sec,1117.764,288.164,1127.646
2.56 sec,194.346,141.886,1417.762
2.562 sec,-270.108,597.556,1227.442
2.565 sec,-1063.962,466.528,347.212
2.567 sec,-225.822,565.958,832.284
2.569 sec,-369.904,137.25,558.516
2.572 sec,113.338,296.826,884.012
2.574 sec,252.784,-277.306,876.204
2.576 sec,774.944,164.7,1188.524
2.578 sec,1522.072,-101.138,1759.85
2.581 sec,1145.702,-781.41,845.704
2.583 sec,-250.344,-257.176,1351.882
2.586 sec,-1044.808,94.184,688.446
2.588 sec,-725.29,-503.738,404.186
2.59 sec,-750.544,-243.512,566.446
2.593 sec,-738.71,374.296,888.526
2.595 sec,232.288,165.554,398.208
2.597 sec,772.504,414.922,798.978
2.6 sec,801.662,438.346,289.994
2.602 sec,-321.226,354.044,1897.222
2.604 sec,-715.896,-104.066,1177.3
2.607 sec,-16.836,103.944,787.998
2.609 sec,-5.856,-165.92,440.786
2.611 sec,33.062,-39.772,788.852
2.613 sec,-21.594,-71.004,778.97
2.615 sec,303.902,-330.864,1195.234
2.618 sec,1080.066,-166.286,959.774
2.62 sec,1195.234,503.494,1559.404
2.623 sec,635.132,106.994,911.95
2.625 sec,-622.078,25.376,1136.064
2.627 sec,-780.8,195.81,252.418
2.629 sec,-847.534,280.844,551.318
2.632 sec,-987.59,51.85,824.964
2.634 sec,-882.67,51.85,575.108
2.636 sec,-268.644,-42.822,551.074
2.639 sec,1088.972,198.25,994.544
2.641 sec,255.468,-167.384,1490.23
2.643 sec,-304.756,30.866,1494.134
2.646 sec,-755.546,53.192,1383.236
2.648 sec,-176.046,253.516,670.024
2.65 sec,-258.03,271.572,701.5
2.653 sec,-20.862,-127.002,1005.28
2.655 sec,46.238,-127.002,741.882
2.657 sec,378.322,-380.762,1083.482
2.66 sec,1536.346,-259.128,1830.366
2.662 sec,1165.832,-26.962,924.638
2.664 sec,-249.368,-6.466,1052.25
2.667 sec,-805.322,-102.846,731.39
2.669 sec,-808.494,-328.912,812.032
2.671 sec,-705.648,-335.378,624.03
2.674 sec,-947.574,113.216,696.864
2.676 sec,-779.58,113.216,560.59
2.678 sec,104.31,-349.408,1048.468
2.681 sec,1009.062,9.272,1036.268
2.683 sec,-274.012,97.478,1700.68
2.685 sec,-714.066,312.564,1215.852
2.687 sec,-548.878,-28.792,1059.082
2.69 sec,-138.104,276.574,799.832
2.692 sec,-88.206,12.078,695.522
2.694 sec,72.468,235.46,633.424
2.696 sec,205.448,48.556,1071.038
2.698 sec,422.242,-485.438,693.204
2.701 sec,1021.872,-161.528,1391.044
2.703 sec,1300.886,13.054,883.768
2.705 sec,821.06,233.508,1149.85
2.708 sec,-919.026,-354.288,675.392
2.71 sec,-772.382,-157.746,708.942
2.713 sec,-1010.16,-88.084,634.644
2.715 sec,-889.624,132.614,724.68
2.717 sec,-560.59,195.322,545.584
2.72 sec,522.282,159.576,938.79
2.722 sec,1036.512,284.016,1283.318
2.724 sec,515.694,367.22,1754.97
2.727 sec,-716.262,164.212,1243.424
2.729 sec,-483.852,-80.398,865.224
2.731 sec,-116.51,-74.054,565.958
2.734 sec,8.174,-80.52,913.17
2.736 sec,227.408,-73.932,850.584
2.738 sec,276.818,226.554,587.064
2.74 sec,588.04,-3.66,890.966
2.742 sec,972.218,-550.586,1723.128
2.745 sec,1552.084,87.352,1199.016
2.747 sec,236.924,-203.374,644.16
2.749 sec,-794.83,-161.894,895.114
2.752 sec,-717.238,-157.868,566.69
2.754 sec,-975.512,-149.816,1052.86
2.757 sec,-638.914,-82.106,462.014
2.759 sec,-171.654,-310.368,433.344
2.761 sec,706.502,116.266,554.124
2.764 sec,991.372,298.656,1746.186
2.766 sec,-102.358,60.756,1746.186
2.768 sec,-406.382,3.538,1787.666
2.77 sec,-633.668,-0.732,42.822
2.773 sec,-268.766,97.356,778.726
2.775 sec,148.23,370.636,642.94
2.777 sec,148.23,-192.516,730.658
2.779 sec,162.138,-530.334,711.138
2.782 sec,715.286,-107.116,902.19
2.784 sec,1366.4,-382.348,1716.662
2.787 sec,1059.936,97.966,1091.046
2.789 sec,-466.406,-149.45,1239.886
2.791 sec,-995.398,-63.684,992.592
2.794 sec,-799.222,53.436,723.216
2.796 sec,-834.114,292.312,1038.342
2.798 sec,-834.114,45.628,376.858
2.8 sec,-540.216,260.104,744.81
2.803 sec,892.064,289.75,1290.882
2.805 sec,739.442,-70.028,728.828
2.807 sec,-479.826,167.506,2099.986
2.81 sec,-433.222,468.602,1370.182
2.812 sec,-697.474,-42.456,767.746
2.815 sec,-55.876,-162.504,860.466
2.817 sec,36.6,85.766,503.738
2.819 sec,36.6,-464.332,606.706
2.821 sec,285.48,-254.614,1162.538
2.824 sec,985.638,25.986,977.83
2.826 sec,1150.216,449.814,1079.578
2.828 sec,506.178,50.63,814.472
2.83 sec,-742.98,62.098,1081.896
2.832 sec,-867.298,-129.93,585.966
2.835 sec,-871.324,252.418,927.444
2.837 sec,-777.75,156.16,179.218
2.84 sec,-707.478,-143.106,356.362
2.842 sec,-275.72,152.744,519.476
2.844 sec,490.562,-287.188,1036.39
2.847 sec,329.4,-57.218,1345.05
2.849 sec,-455.792,45.384,1143.628
2.851 sec,-705.892,-128.466,785.07
2.854 sec,-299.022,294.386,968.07
2.856 sec,-180.072,314.76,818.864
2.858 sec,68.32,-429.684,249.734
2.861 sec,180.682,-68.564,793.976
2.863 sec,195.2,-240.706,1219.512
2.865 sec,762.744,-135.176,1595.76
2.868 sec,1173.03,-216.306,525.82
2.87 sec,-263.642,367.952,1149.728
2.872 sec,-912.438,0.732,648.552
2.874 sec,-1011.868,-311.832,709.43
2.877 sec,-635.742,-290.848,868.03
2.879 sec,-954.284,-179.462,270.108
2.882 sec,-695.644,48.922,526.918
2.884 sec,18.422,471.286,1401.536
2.886 sec,886.208,270.718,542.9
2.888 sec,1047.98,262.056,1891.61
2.891 sec,-624.518,152.256,977.952
2.893 sec,-675.758,116.388,1176.324
2.895 sec,-97.966,79.788,813.862
2.898 sec,-69.296,-102.48,503.616
2.9 sec,227.896,-89.548,545.34
2.902 sec,148.596,-139.324,737.124
2.904 sec,329.278,-131.76,948.794
2.907 sec,941.84,70.394,1168.028
2.909 sec,1376.77,77.714,641.842
2.911 sec,772.382,192.638,894.26
2.913 sec,-484.096,457.134,800.564
2.916 sec,-860.344,93.94,697.84
2.918 sec,-899.14,-22.936,482.998
2.92 sec,-774.09,-174.826,694.912
2.923 sec,-396.134,35.136,370.026
2.925 sec,176.29,-15.494,1047.736
2.927 sec,1320.772,-688.69,455.426
2.93 sec,822.28,-100.04,1441.186
2.932 sec,-337.574,-179.828,1037.122
2.935 sec,-503.616,88.328,1069.208
2.937 sec,-162.382,174.948,801.906
2.939 sec,157.136,107.36,368.806
2.941 sec,0,124.074,815.204
2.943 sec,254.858,-99.796,854.976
2.946 sec,459.452,-140.788,1430.694
2.948 sec,1243.058,-907.436,1312.598
2.951 sec,1331.996,42.212,923.784
2.953 sec,-4.392,119.926,1032.242
2.955 sec,-945.134,-120.902,857.294
2.957 sec,-765.428,-276.33,571.814
2.96 sec,-828.502,-211.792,741.394
2.962 sec,-830.454,79.91,683.688
2.964 sec,42.944,136.64,542.046
2.967 sec,789.828,526.186,1009.916
2.969 sec,1013.942,488.244,477.752
2.971 sec,-180.072,125.294,1473.394
2.973 sec,-423.584,656.726,1304.79
2.976 sec,-767.38,191.784,724.924
2.978 sec,-149.694,305.854,677.71
2.981 sec,27.816,-411.384,560.346
2.983 sec,319.03,-278.648,902.556
2.985 sec,313.418,-323.544,944.646
2.988 sec,985.272,-175.192,1667.252
2.99 sec,1607.35,-572.668,1794.864
2.992 sec,1098.366,99.43,850.218
2.995 sec,-516.426,-175.68,814.472
2.997 sec,-976.244,225.822,535.702
2.999 sec,-929.518,236.802,735.05
3.002 sec,-923.662,243.39,526.918
3.004 sec,-600.484,187.758,635.986
3.006 sec,402.356,318.054,812.032
3.009 sec,1058.106,-360.388,889.746
3.011 sec,713.09,-44.896,1345.172
3.013 sec,-308.66,-426.878,1799.866
3.016 sec,-972.95,-120.17,788.974
3.018 sec,-398.818,-245.952,810.69
3.021 sec,94.916,126.88,599.508
3.023 sec,-9.15,36.6,923.174
3.025 sec,333.548,-81.252,638.914
3.027 sec,519.232,-127.368,1207.19
3.03 sec,1024.922,-253.394,1321.87
3.032 sec,1418.86,103.7,1112.64
3.034 sec,90.28,-125.294,1013.332
3.037 sec,-672.708,119.682,838.14
3.039 sec,-791.414,-161.04,432.124
3.041 sec,-741.516,-112.85,906.582
3.044 sec,-780.312,-16.592,662.216
3.046 sec,-156.892,-126.758,500.566
3.048 sec,677.71,110.898,731.146
3.05 sec,677.71,-322.812,1018.7
3.053 sec,121.756,115.29,1515.24
3.055 sec,-626.104,121.268,1190.72
3.057 sec,-762.134,-72.346,791.414
3.06 sec,-324.764,143.716,868.152
3.062 sec,-49.898,222.04,870.348
3.064 sec,81.618,-226.31,948.184
3.066 sec,199.958,-87.352,878.4
3.069 sec,865.834,-218.136,1022.97
3.071 sec,865.834,-167.018,1817.922
3.073 sec,1527.074,-327.57,861.564
3.076 sec,-373.076,-179.95,1441.918
3.078 sec,-1109.59,-21.35,545.706
3.081 sec,-941.352,132.37,696.01
3.083 sec,-768.722,-304.268,842.776
3.086 sec,-602.802,-44.286,306.342
3.088 sec,469.7,424.56,574.132
3.09 sec,1001.742,418.582,1062.498
3.092 sec,1001.742,259.372,1065.792
3.095 sec,-503.982,47.214,1763.632
3.097 sec,-623.786,264.74,936.716
3.099 sec,-574.498,195.566,1471.564
3.102 sec,-38.308,-334.524,669.78
3.104 sec,-68.198,-205.082,1135.332
3.106 sec,126.27,62.952,467.504
3.109 sec,767.624,-341.966,1010.404
3.111 sec,821.182,-295.362,1339.56
3.113 sec,821.182,0.854,1472.784
3.115 sec,1232.932,-79.666,1103.124
3.118 sec,-747.738,116.51,869.982
3.12 sec,-796.904,105.286,806.542
3.122 sec,-816.79,149.816,524.6
3.125 sec,-1083.116,71.248,821.304
3.127 sec,-721.508,18.666,315.98
3.129 sec,-316.59,527.528,284.016
3.132 sec,851.438,-308.782,810.934
3.134 sec,851.438,-0.122,1585.634
3.136 sec,401.014,-58.926,1213.168
3.138 sec,-506.91,-352.336,1017.724
3.141 sec,-386.008,20.618,625.25
3.143 sec,-138.47,278.648,948.306
3.145 sec,118.584,-478.972,658.434
3.148 sec,292.19,-221.674,876.57
